fecha;mes;reclamo;titulo;situacion;area;barrio;cantidad_llamados_por_caso
05/02/2019;2;397;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;VILLA SAN JOSE;1
05/02/2019;2;396;PRESENCIA INSECTOS;NIDO DE CAMOATI, PROLIFERACION DE ROEDORES, MURCIELAGOS;SANEAMIENTO AMBIENTAL;CENTRO;1
05/02/2019;2;394;SEÑALES;SOLICITA CARTELES SEÑALIZANDO;ESTUDIOS DE TRANSITO, SEÑALIZACION Y TRANSPORTE;SAN MARTIN;1
05/02/2019;2;393;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
05/02/2019;2;390;SEÑALES;SOLICITA CARTELES SEÑALIZANDO;ESTUDIOS DE TRANSITO, SEÑALIZACION Y TRANSPORTE;ACEVEDO;1
05/02/2019;2;389;DERIVADO NO MUNICIPAL;DERIVADO NO MUNICIPAL;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;CENTRO;2
05/02/2019;2;388;INSPECTOR URBANO;DERROCHE DE AGUA DE PILETAS;CONTRALOR URBANO;VILLA SAN JOSE;2
05/02/2019;2;387;SEGURIDAD;RUIDOS MOLESTOS;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;CENTRO;2
05/02/2019;2;385;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;BELGRANO;1
05/02/2019;2;384;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;JOSE HERNANDEZ;1
05/02/2019;2;382;ANIMALES;CASTRACION DE PERRAS;VETERINARIA;VILLA ALICIA;1
05/02/2019;2;380;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;CUETO;9
05/02/2019;2;379;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;;1
05/02/2019;2;378;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;9 DE JULIO;1
05/02/2019;2;377;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;MARTIN ILLIA;2
05/02/2019;2;376;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;JOSE HERNANDEZ;1
05/02/2019;2;375;INSPECTOR URBANO;DENUNCIAN A VECINOS QUE SACAN BASURA FUERA DE HORARIO O EN LUGAR INADECUADO;CONTRALOR URBANO;JOSE HERNANDEZ;1
05/02/2019;2;374;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;LUIS SANDRINI;1
05/02/2019;2;373;DESMALEZAMIENTO;SOLICITAN DESMALEZAMIENTO EN ESPACIOS PUBLICOS;ESPACIOS VERDES;OTERO;2
05/02/2019;2;372;DESMALEZAMIENTO;SOLICITAN DESMALEZAMIENTO EN ESPACIOS PUBLICOS;ESPACIOS VERDES;JORGE NEWBERY;1
05/02/2019;2;370;INSPECTOR URBANO;ESTAN QUEMANDO BASAURA EN LA VIA PUBLICA;CONTRALOR URBANO;JORGE NEWBERY;1
05/02/2019;2;369;ARBOLADO;ARBOL CAIDO EN LA VIA PUBLICA;ESPACIOS VERDES;CENTENARIO;1
05/02/2019;2;367;CLOACAS;CLOACAS DESBORADAS;OBRAS Y SERVICIOS SANITARIOS;DESIDERIO DE LA FUENTE;2
05/02/2019;2;365;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;RENE FAVALORO;1
05/02/2019;2;364;ALIMENTACION;FALTA DE HIGIENE EN TRANSPORTE DE PRODUCTOS ALIMENTICIOS;BROMATOLOGIA;CENTRO;1
05/02/2019;2;363;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;3
05/02/2019;2;362;ANIMALES;PERROS AGRESIVOS;VETERINARIA;CENTRO;1
05/02/2019;2;361;DESMALEZAMIENTO;SOLICITAN DESMALEZAMIENTO EN ESPACIOS PUBLICOS;ESPACIOS VERDES;ACEVEDO;1
05/02/2019;2;360;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;24 DE SEPTIEMBRE;1
05/02/2019;2;359;CORRALON;SOLICITAN REPARACION DE BACHES GRANDES;VIAL;ACEVEDO;2
05/02/2019;2;358;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;JOSE HERNANDEZ;2
05/02/2019;2;357;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;25 DE MAYO;1
05/02/2019;2;356;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;JOSE HERNANDEZ;3
05/02/2019;2;355;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;JOSE HERNANDEZ;1
05/02/2019;2;353;ARBOLADO;SOLICITAN DESPEJE;ESPACIOS VERDES;25 DE MAYO;1
05/02/2019;2;352;TRANSITO;AUTOS ABANDONADOS;INSPECCION GENERAL Y TRANSITO;DESIDERIO DE LA FUENTE;1
05/02/2019;2;351;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
05/02/2019;2;350;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;JOSE HERNANDEZ;1
05/02/2019;2;348;CLOACAS;CLOACAS DESBORADAS;OBRAS Y SERVICIOS SANITARIOS;MARTIN M. DE GUEMES;1
05/02/2019;2;347;AGUA;AGUA CON TIERRA;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
05/02/2019;2;346;PRESENCIA INSECTOS;SOLICITAN FUMIGACON EN ZONA;SANEAMIENTO AMBIENTAL;ACEVEDO;1
05/02/2019;2;345;CORRALON;SOLICITA NIVELACIO Y ESCOREA;VIAL;ACEVEDO;1
05/02/2019;2;344;DESMALEZAMIENTO;SOLICITAN DESMALEZAMIENTO EN ESPACIOS PUBLICOS;ESPACIOS VERDES;DESIDERIO DE LA FUENTE;1
05/02/2019;2;343;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;JOSE HERNANDEZ;2
05/02/2019;2;342;CORRALON;SOLICITA NIVELACIO Y ESCOREA;VIAL;ACEVEDO;1
05/02/2019;2;341;SINIESTRO;CABLES CAIDOS EN LA VIA PUBLICA;ATENCION AL VECINO 147;VILLA SAN JOSE;1
05/02/2019;2;338;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;ACEVEDO;1
05/02/2019;2;337;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;JOSE HERNANDEZ;1
05/02/2019;2;335;INSPECTOR URBANO;PODA CLANDESTINA;CONTRALOR URBANO;JOSE HERNANDEZ;1
05/02/2019;2;334;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;SANTA JULIA;8
05/02/2019;2;332;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;MALVINAS;1
05/02/2019;2;330;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;ACEVEDO;1
05/02/2019;2;329;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;CENTRO;1
05/02/2019;2;327;ARBOLADO;SOLICITAN DESPEJE;ESPACIOS VERDES;ACEVEDO;2
05/02/2019;2;323;LIMPIEZA;SOLICITAN LIMPIEZA DE ALCANTARILLA O BOCA DE TORMENTA;OBRAS Y SERVICIOS SANITARIOS;BELGRANO;2
05/02/2019;2;321;CORRALON;SOLICITA QUE PASE EL REGADOR;VIAL;VILLA SAN JOSE;1
05/02/2019;2;318;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;VILLA SAN JOSE;1
05/02/2019;2;317;ANIMALES;PERROS AGRESIVOS;VETERINARIA;ACEVEDO;3
05/02/2019;2;315;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;JOSE HERNANDEZ;1
05/02/2019;2;311;INSPECTOR URBANO;DENUNCIAN A VECINOS QUE SACAN BASURA FUERA DE HORARIO O EN LUGAR INADECUADO;CONTRALOR URBANO;9 DE JULIO;1
05/02/2019;2;310;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;SAN MARTIN;1
05/02/2019;2;309;INSPECTOR URBANO;DENUNCIAN A VECINOS QUE SACAN BASURA FUERA DE HORARIO O EN LUGAR INADECUADO;CONTRALOR URBANO;AMEGHINO;1
05/02/2019;2;308;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;SANTA JULIA;1
05/02/2019;2;307;PRESENCIA INSECTOS;NIDO DE CAMOATI, PROLIFERACION DE ROEDORES, MURCIELAGOS;SANEAMIENTO AMBIENTAL;AMEGHINO;1
05/02/2019;2;306;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;CENTENARIO;1
05/02/2019;2;305;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
05/02/2019;2;302;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;AMOSBA;1
05/02/2019;2;300;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;1
05/02/2019;2;298;LIMPIEZA;SOLICITAN LIMPIEZA DE ALCANTARILLA O BOCA DE TORMENTA;OBRAS Y SERVICIOS SANITARIOS;VILLA ALICIA;2
05/02/2019;2;297;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;VILLA FERNANDEZ;1
05/02/2019;2;294;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;CENTRO;1
05/02/2019;2;293;ARBOLADO;SOLICITAN DESPEJE;ESPACIOS VERDES;CENTRO;3
05/02/2019;2;292;DESMALEZAMIENTO;SOLICITAN DESMALEZAMIENTO EN ESPACIOS PUBLICOS;ESPACIOS VERDES;MALVINAS;3
05/02/2019;2;291;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;25 DE MAYO;1
05/02/2019;2;290;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;CENTRO;1
05/02/2019;2;289;URGENTE;CABALLOS O ANIMALES SUELTOS FUERA DEL RADIO URBANO;ATENCION AL VECINO 147;;1
05/02/2019;2;288;DESMALEZAMIENTO;SOLICITAN DESMALEZAMIENTO EN ESPACIOS PUBLICOS;ESPACIOS VERDES;MALVINAS;2
05/02/2019;2;287;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;24 DE SEPTIEMBRE;1
05/02/2019;2;285;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;27 DE NOVIEMBRE;2
05/02/2019;2;284;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;12 DE OCTUBRE;4
05/02/2019;2;283;BACHE;SOLICITA LA REPARACION DE BACHES PEQUEÑOS;CUADRILLA 147 BACHES;AMEGHINO;2
05/02/2019;2;281;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;JOSE HERNANDEZ;3
05/02/2019;2;280;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;SANTA INES;1
05/02/2019;2;279;DESMALEZAMIENTO;SOLICITAN DESMALEZAMIENTO EN ESPACIOS PUBLICOS;ESPACIOS VERDES;AMEGHINO;1
05/02/2019;2;277;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;VILLA PROGRESO;1
05/02/2019;2;276;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;LUAR KAYAD;2
05/02/2019;2;275;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;KENNEDY;1
05/02/2019;2;274;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;VILLA PROGRESO;1
05/02/2019;2;273;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;VICENTE LOPEZ;1
05/02/2019;2;272;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;VILLA FERNANDEZ;1
05/02/2019;2;271;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;BELGRANO;1
05/02/2019;2;270;DESNIVEL EN CEMENTO;CALZADA LEVANTADA O DESNIVELADA/SOLICITA SANGRIA;VIAL;ACEVEDO;4
05/02/2019;2;269;AGUA;FALTA DE PRESION DE AGUA;HIGIENE URBANA;;1
05/02/2019;2;266;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;ACEVEDO;1
05/02/2019;2;265;INSPECTOR URBANO;DENUNCIAN A VECINOS QUE SACAN BASURA FUERA DE HORARIO O EN LUGAR INADECUADO;CONTRALOR URBANO;MALVINAS;1
05/02/2019;2;263;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;JOSE HERNANDEZ;1
05/02/2019;2;262;PRESENCIA INSECTOS;NIDO DE CAMOATI, PROLIFERACION DE ROEDORES, MURCIELAGOS;SANEAMIENTO AMBIENTAL;CENTENARIO;1
05/02/2019;2;261;ARBOLADO;SOLICITAN PODA;ESPACIOS VERDES;ACEVEDO;1
05/02/2019;2;260;RESIDUOS;BARRIDO MANUAL DE CALLE, NO PASAN PORSU CUADRA;HIGIENE URBANA;12 DE OCTUBRE;1
05/02/2019;2;258;BACHE;ROTURA DE CORDON, SOLICITA REPARACION;CUADRILLA 147 BACHES;CENTRO;1
05/02/2019;2;257;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;MALVINAS;1
05/02/2019;2;256;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;DESIDERIO DE LA FUENTE;1
05/02/2019;2;255;BACHE;SOLICITA LA REPARACION DE BACHES PEQUEÑOS;CUADRILLA 147 BACHES;CENTENARIO;1
05/02/2019;2;254;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;CUETO;2
05/02/2019;2;253;CONTENEDORES;CONTENEDORES, ROTURA O ROBO;HIGIENE URBANA;CENTRO;1
05/02/2019;2;251;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;JOSE HERNANDEZ;1
05/02/2019;2;250;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;VILLA PROGRESO;1
05/02/2019;2;248;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;MALVINAS;1
05/02/2019;2;247;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;JOSE HERNANDEZ;1
05/02/2019;2;246;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;DESIDERIO DE LA FUENTE;1
05/02/2019;2;244;RESIDUOS;RESIDUOS VOLUMINOSOS: NO PASO EL CAMION O PASO EL CAMION Y NO SE LLEVO LO QUE HABIA;HIGIENE URBANA;LUIS SANDRINI;1
05/02/2019;2;243;ANIMALES;"ANIMALES SUELTOS; PERROS CALLEJEROS O CON PROPIETARIOS EN LA VIA PUBLICA";VETERINARIA;12 DE OCTUBRE;1
05/02/2019;2;241;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;TROCHA;1
05/02/2019;2;240;DESMALEZAMIENTO;SOLICITAN DESMALEZAMIENTO EN ESPACIOS PUBLICOS;ESPACIOS VERDES;;1
05/02/2019;2;239;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;TROCHA;1
05/02/2019;2;238;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;JOSE HERNANDEZ;1
05/02/2019;2;237;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;CUETO;2
05/02/2019;2;236;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION AL VECINO 147;JOSE HERNANDEZ;2
05/02/2019;2;235;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;JOSE HERNANDEZ;1
05/02/2019;2;234;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;27 DE NOVIEMBRE;1
05/02/2019;2;233;INSPECTOR URBANO;BALDEO O LAVADA DE AUTO;CONTRALOR URBANO;VILLA SAN JOSE;1
05/02/2019;2;232;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;CUETO;1
05/02/2019;2;231;RESIDUOS;RESIDUOS VOLUMINOSOS: NO PASO EL CAMION O PASO EL CAMION Y NO SE LLEVO LO QUE HABIA;HIGIENE URBANA;LUIS SANDRINI;1
05/02/2019;2;230;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;CENTENARIO;2
05/02/2019;2;229;CORRALON;SOLICITA NIVELACIO Y ESCOREA;VIAL;LOS PINOS;4
05/02/2019;2;228;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;27 DE NOVIEMBRE;1
05/02/2019;2;227;INSPECTOR URBANO;DENUNCIAN A VECINOS QUE SACAN BASURA FUERA DE HORARIO O EN LUGAR INADECUADO;CONTRALOR URBANO;CENTRO;1
05/02/2019;2;225;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;LUIS SANDRINI;1
05/02/2019;2;224;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;LUIS SANDRINI;2
05/02/2019;2;223;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;LUIS SANDRINI;1
05/02/2019;2;221;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;JOSE HERNANDEZ;1
05/02/2019;2;219;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;CENTRO;2
05/02/2019;2;218;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;BELGRANO;2
05/02/2019;2;217;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;NUESTRA SRA. DEL LUJAN;5
05/02/2019;2;216;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;SAN MARTIN;2
05/02/2019;2;212;RESIDUOS;RESIDUOS VOLUMINOSOS: NO PASO EL CAMION O PASO EL CAMION Y NO SE LLEVO LO QUE HABIA;HIGIENE URBANA;CENTRO;1
05/02/2019;2;211;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
05/02/2019;2;209;PRESENCIA INSECTOS;NIDO DE CAMOATI, PROLIFERACION DE ROEDORES, MURCIELAGOS;SANEAMIENTO AMBIENTAL;CUETO;1
05/02/2019;2;205;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;27 DE NOVIEMBRE;1
05/02/2019;2;200;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;ACEVEDO;1
05/02/2019;2;198;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION AL VECINO 147;JOSE HERNANDEZ;1
05/02/2019;2;196;LIMPIEZA;SOLICITAN LIMPIEZA DE ALCANTARILLA O BOCA DE TORMENTA;OBRAS Y SERVICIOS SANITARIOS;MARTIN ILLIA;2
05/02/2019;2;195;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;25 DE MAYO;1
05/02/2019;2;194;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;NTRA. SRA. DEL LUJAN;2
05/02/2019;2;193;INSPECTOR URBANO;DERROCHE DE AGUA DE PILETAS;CONTRALOR URBANO;CENTRO;1
05/02/2019;2;192;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;ACEVEDO;1
05/02/2019;2;191;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;SAN MARTIN;1
05/02/2019;2;189;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;3
05/02/2019;2;183;AGUA;ROTURA DE CAÑO MAESTRO EN VEREDA;OBRAS Y SERVICIOS SANITARIOS;MALVINAS;1
05/02/2019;2;171;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;VILLA GRAL. SAN MARTIN;1
05/02/2019;2;59;CLOACAS;CLOACAS DESBORADAS;OBRAS Y SERVICIOS SANITARIOS;CUETO;1
06/02/2019;2;746;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;;2
06/02/2019;2;735;EVENTOS BYKOM;ALARMAS/BYKOM DEPENDENCIAS MUNICIPALES;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;DESIDERIO DE LA FUENTE;1
06/02/2019;2;733;EVENTOS TECNICOS BYKOM;ALARMAS / SERVIDORES;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;CENTRO;1
06/02/2019;2;731;DESMALEZAMIENTO;SOLICITAN DESMALEZAMIENTO EN ESPACIOS PUBLICOS;ESPACIOS VERDES;OTERO;4
06/02/2019;2;730;ARBOLADO;GAJO O RAMA QUEBRADA;ESPACIOS VERDES;CENTRO;1
06/02/2019;2;729;INSPECTOR URBANO;DERROCHE DE AGUA DE PILETAS;CONTRALOR URBANO;AMEGHINO;2
06/02/2019;2;728;URGENTE;CABALLOS O ANIMALES SUELTOS FUERA DEL RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;SANTA JULIA;1
06/02/2019;2;726;SEGURIDAD;RUIDOS MOLESTOS;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;TROCHA;2
06/02/2019;2;725;RESIDUOS;BASURAL CLANDESTINO;HIGIENE URBANA;ESPERANZA;1
06/02/2019;2;724;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;ACEVEDO;2
06/02/2019;2;722;RESIDUOS;RESIDUO VOLUMINOSOS: ESCOMBRO EN LA VEREDA;HIGIENE URBANA;TROCHA;1
06/02/2019;2;720;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;CENTENARIO;1
06/02/2019;2;719;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;JOSE HERNANDEZ;1
06/02/2019;2;718;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
06/02/2019;2;717;RESIDUOS;RESIDUOS VOLUMINOSOS: RESTOS VERDES;HIGIENE URBANA;VILLA PROGRESO;2
06/02/2019;2;716;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;JOSE HERNANDEZ;1
06/02/2019;2;715;DERIVADO NO MUNICIPAL;DERIVADO NO MUNICIPAL;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;;1
06/02/2019;2;714;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;VILLA FERNANDEZ;1
06/02/2019;2;712;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
06/02/2019;2;709;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;ESPACIOS VERDES;;1
06/02/2019;2;708;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;ESPACIOS VERDES;;1
06/02/2019;2;707;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;ESPACIOS VERDES;;1
06/02/2019;2;706;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;ESPACIOS VERDES;;1
06/02/2019;2;705;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;VILLA GRAL. SAN MARTIN;1
06/02/2019;2;704;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;MARTIN ILLIA;1
06/02/2019;2;703;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;ESPACIOS VERDES;;1
06/02/2019;2;702;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;ESPACIOS VERDES;;2
06/02/2019;2;701;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;VILLA ALICIA;1
06/02/2019;2;699;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;ESPACIOS VERDES;;1
06/02/2019;2;698;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;ESPACIOS VERDES;;1
06/02/2019;2;697;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;ESPACIOS VERDES;;1
06/02/2019;2;696;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;ESPACIOS VERDES;;1
06/02/2019;2;695;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;ESPACIOS VERDES;;1
06/02/2019;2;694;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;ESPACIOS VERDES;;1
06/02/2019;2;693;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;ESPACIOS VERDES;;1
06/02/2019;2;692;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;TERRENO O INMUEBLE CON TOMA PRECARIA A DESMALEZAR;ESPACIOS VERDES;;1
